trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10
8.195650590922188,8.195650590922188,8.195650590922188,8.195650590922188,8.195650590922188,8.195650590922188,8.195650590922188,8.195650590922188,8.195650590922188,8.195650590922188
6.912807275248774,6.912807275248774,6.912807275248774,6.912807275248774,6.912807275248774,6.912807275248774,6.912807275248774,6.912807275248774,6.912807275248774,6.912807275248774
6.609912604297856,6.609912604297856,6.609912604297856,6.609912604297856,6.609912604297856,6.609912604297856,6.609912604297856,6.609912604297856,6.609912604297856,6.609912604297856
4.948766306709357,4.948766306709357,4.948766306709357,4.948766306709357,4.948766306709357,4.948766306709357,4.948766306709357,4.948766306709357,4.948766306709357,4.948766306709357
4.727402293969148,4.727402293969148,4.727402293969148,4.727402293969148,4.727402293969148,4.727402293969148,4.727402293969148,4.727402293969148,4.727402293969148,4.727402293969148
4.355831622269146,4.355831622269146,4.355831622269146,4.355831622269146,4.355831622269146,4.355831622269146,4.355831622269146,4.355831622269146,4.355831622269146,4.355831622269146
4.314031475185634,4.314031475185634,4.314031475185634,4.314031475185634,4.314031475185634,4.314031475185634,4.314031475185634,4.314031475185634,4.314031475185634,4.314031475185634
2.1747275089489415,2.1747275089489415,2.1747275089489415,2.1747275089489415,2.1747275089489415,2.1747275089489415,2.1747275089489415,2.1747275089489415,2.1747275089489415,2.1747275089489415
2.05061506268915,2.05061506268915,2.05061506268915,2.05061506268915,2.05061506268915,2.05061506268915,2.05061506268915,2.05061506268915,2.05061506268915,2.05061506268915
1.8303099195527985,1.8303099195527985,1.8303099195527985,1.8303099195527985,1.8303099195527985,1.8303099195527985,1.8303099195527985,1.8303099195527985,1.8303099195527985,1.8303099195527985
1.8303099195527985,1.8303099195527985,1.8303099195527985,1.8303099195527985,1.8303099195527985,1.8303099195527985,1.8303099195527985,1.8303099195527985,1.8303099195527985,1.8303099195527985
1.8105060095076186,1.8105060095076186,1.8105060095076186,1.8105060095076186,1.8105060095076186,1.8105060095076186,1.8105060095076186,1.8105060095076186,1.8105060095076186,1.8105060095076186
1.7123133888777797,1.7123133888777797,1.7123133888777797,1.7123133888777797,1.7123133888777797,1.7123133888777797,1.7123133888777797,1.7123133888777797,1.7123133888777797,1.7123133888777797
1.650271214890292,1.650271214890292,1.650271214890292,1.650271214890292,1.650271214890292,1.650271214890292,1.650271214890292,1.650271214890292,1.650271214890292,1.650271214890292
1.6158803680187297,1.6158803680187297,1.6158803680187297,1.6158803680187297,1.6158803680187297,1.6158803680187297,1.6158803680187297,1.6158803680187297,1.6158803680187297,1.6158803680187297
1.5379245503820653,1.5379245503820653,1.5379245503820653,1.5379245503820653,1.5379245503820653,1.5379245503820653,1.5379245503820653,1.5379245503820653,1.5379245503820653,1.5379245503820653
1.5140630997470692,1.5140630997470692,1.5140630997470692,1.5140630997470692,1.5140630997470692,1.5140630997470692,1.5140630997470692,1.5140630997470692,1.5140630997470692,1.5140630997470692
1.4325534932973896,1.4325534932973896,1.4325534932973896,1.4325534932973896,1.4325534932973896,1.4325534932973896,1.4325534932973896,1.4325534932973896,1.4325534932973896,1.4325534932973896
1.4112528641635684,1.4112528641635684,1.4112528641635684,1.4112528641635684,1.4112528641635684,1.4112528641635684,1.4112528641635684,1.4112528641635684,1.4112528641635684,1.4112528641635684
1.3637260441354808,1.3637260441354808,1.3637260441354808,1.3637260441354808,1.3637260441354808,1.3637260441354808,1.3637260441354808,1.3637260441354808,1.3637260441354808,1.3637260441354808
1.343622513613171,1.343622513613171,1.343622513613171,1.343622513613171,1.343622513613171,1.343622513613171,1.343622513613171,1.343622513613171,1.343622513613171,1.343622513613171
1.3426734290961517,1.3426734290961517,1.3426734290961517,1.3426734290961517,1.3426734290961517,1.3426734290961517,1.3426734290961517,1.3426734290961517,1.3426734290961517,1.3426734290961517
1.338407388106436,1.338407388106436,1.338407388106436,1.338407388106436,1.338407388106436,1.338407388106436,1.338407388106436,1.338407388106436,1.338407388106436,1.338407388106436
1.314563812913066,1.314563812913066,1.314563812913066,1.314563812913066,1.314563812913066,1.314563812913066,1.314563812913066,1.314563812913066,1.314563812913066,1.314563812913066
1.289907767935977,1.289907767935977,1.289907767935977,1.289907767935977,1.289907767935977,1.289907767935977,1.289907767935977,1.289907767935977,1.289907767935977,1.289907767935977
1.2808159264780428,1.2808159264780428,1.2808159264780428,1.2808159264780428,1.2808159264780428,1.2808159264780428,1.2808159264780428,1.2808159264780428,1.2808159264780428,1.2808159264780428
1.2176077937584138,1.2176077937584138,1.2176077937584138,1.2176077937584138,1.2176077937584138,1.2176077937584138,1.2176077937584138,1.2176077937584138,1.2176077937584138,1.2176077937584138
1.216583348383765,1.216583348383765,1.216583348383765,1.216583348383765,1.216583348383765,1.216583348383765,1.216583348383765,1.216583348383765,1.216583348383765,1.216583348383765
1.2008480890168813,1.2008480890168813,1.2008480890168813,1.2008480890168813,1.2008480890168813,1.2008480890168813,1.2008480890168813,1.2008480890168813,1.2008480890168813,1.2008480890168813
1.1980360338612532,1.1980360338612532,1.1980360338612532,1.1980360338612532,1.1980360338612532,1.1980360338612532,1.1980360338612532,1.1980360338612532,1.1980360338612532,1.1980360338612532
1.197397232495001,1.197397232495001,1.197397232495001,1.197397232495001,1.197397232495001,1.197397232495001,1.197397232495001,1.197397232495001,1.197397232495001,1.197397232495001
1.1955756071862333,1.1955756071862333,1.1955756071862333,1.1955756071862333,1.1955756071862333,1.1955756071862333,1.1955756071862333,1.1955756071862333,1.1955756071862333,1.1955756071862333
1.1903716686475059,1.1903716686475059,1.1903716686475059,1.1903716686475059,1.1903716686475059,1.1903716686475059,1.1903716686475059,1.1903716686475059,1.1903716686475059,1.1903716686475059
1.1828286970109771,1.1828286970109771,1.1828286970109771,1.1828286970109771,1.1828286970109771,1.1828286970109771,1.1828286970109771,1.1828286970109771,1.1828286970109771,1.1828286970109771
1.180078840313337,1.180078840313337,1.180078840313337,1.180078840313337,1.180078840313337,1.180078840313337,1.180078840313337,1.180078840313337,1.180078840313337,1.180078840313337
1.1787355649047606,1.1787355649047606,1.1787355649047606,1.1787355649047606,1.1787355649047606,1.1787355649047606,1.1787355649047606,1.1787355649047606,1.1787355649047606,1.1787355649047606
1.176658618515487,1.176658618515487,1.176658618515487,1.176658618515487,1.176658618515487,1.176658618515487,1.176658618515487,1.176658618515487,1.176658618515487,1.176658618515487
1.1735050174399908,1.1735050174399908,1.1735050174399908,1.1735050174399908,1.1735050174399908,1.1735050174399908,1.1735050174399908,1.1735050174399908,1.1735050174399908,1.1735050174399908
1.1714583112083181,1.1714583112083181,1.1714583112083181,1.1714583112083181,1.1714583112083181,1.1714583112083181,1.1714583112083181,1.1714583112083181,1.1714583112083181,1.1714583112083181
1.167805936318172,1.167805936318172,1.167805936318172,1.167805936318172,1.167805936318172,1.167805936318172,1.167805936318172,1.167805936318172,1.167805936318172,1.167805936318172
1.1663070658738408,1.1663070658738408,1.1663070658738408,1.1663070658738408,1.1663070658738408,1.1663070658738408,1.1663070658738408,1.1663070658738408,1.1663070658738408,1.1663070658738408
1.1610948339470006,1.1610948339470006,1.1610948339470006,1.1610948339470006,1.1610948339470006,1.1610948339470006,1.1610948339470006,1.1610948339470006,1.1610948339470006,1.1610948339470006
1.1593952089683253,1.1593952089683253,1.1593952089683253,1.1593952089683253,1.1593952089683253,1.1593952089683253,1.1593952089683253,1.1593952089683253,1.1593952089683253,1.1593952089683253
1.1574657771049628,1.1574657771049628,1.1574657771049628,1.1574657771049628,1.1574657771049628,1.1574657771049628,1.1574657771049628,1.1574657771049628,1.1574657771049628,1.1574657771049628
1.1433649106961286,1.1433649106961286,1.1433649106961286,1.1433649106961286,1.1433649106961286,1.1433649106961286,1.1433649106961286,1.1433649106961286,1.1433649106961286,1.1433649106961286
1.1174212165239155,1.1174212165239155,1.1174212165239155,1.1174212165239155,1.1174212165239155,1.1174212165239155,1.1174212165239155,1.1174212165239155,1.1174212165239155,1.1174212165239155
1.1138188584459994,1.1138188584459994,1.1138188584459994,1.1138188584459994,1.1138188584459994,1.1138188584459994,1.1138188584459994,1.1138188584459994,1.1138188584459994,1.1138188584459994
1.1123151626757402,1.1123151626757402,1.1123151626757402,1.1123151626757402,1.1123151626757402,1.1123151626757402,1.1123151626757402,1.1123151626757402,1.1123151626757402,1.1123151626757402
1.1099608196639803,1.1099608196639803,1.1099608196639803,1.1099608196639803,1.1099608196639803,1.1099608196639803,1.1099608196639803,1.1099608196639803,1.1099608196639803,1.1099608196639803
1.1032842584945461,1.1032842584945461,1.1032842584945461,1.1032842584945461,1.1032842584945461,1.1032842584945461,1.1032842584945461,1.1032842584945461,1.1032842584945461,1.1032842584945461
1.1021024448121648,1.1021024448121648,1.1021024448121648,1.1021024448121648,1.1021024448121648,1.1021024448121648,1.1021024448121648,1.1021024448121648,1.1021024448121648,1.1021024448121648
1.061696508910865,1.061696508910865,1.061696508910865,1.061696508910865,1.061696508910865,1.061696508910865,1.061696508910865,1.061696508910865,1.061696508910865,1.061696508910865
1.0608123120842057,1.0608123120842057,1.0608123120842057,1.0608123120842057,1.0608123120842057,1.0608123120842057,1.0608123120842057,1.0608123120842057,1.0608123120842057,1.0608123120842057
1.053532993700549,1.053532993700549,1.053532993700549,1.053532993700549,1.053532993700549,1.053532993700549,1.053532993700549,1.053532993700549,1.053532993700549,1.053532993700549
1.049637523707537,1.049637523707537,1.049637523707537,1.049637523707537,1.049637523707537,1.049637523707537,1.049637523707537,1.049637523707537,1.049637523707537,1.049637523707537
1.0456311336565205,1.0456311336565205,1.0456311336565205,1.0456311336565205,1.0456311336565205,1.0456311336565205,1.0456311336565205,1.0456311336565205,1.0456311336565205,1.0456311336565205
1.0420644083332993,1.0420644083332993,1.0420644083332993,1.0420644083332993,1.0420644083332993,1.0420644083332993,1.0420644083332993,1.0420644083332993,1.0420644083332993,1.0420644083332993
1.041006733798522,1.041006733798522,1.041006733798522,1.041006733798522,1.041006733798522,1.041006733798522,1.041006733798522,1.041006733798522,1.041006733798522,1.041006733798522
1.0403807536460286,1.0403807536460286,1.0403807536460286,1.0403807536460286,1.0403807536460286,1.0403807536460286,1.0403807536460286,1.0403807536460286,1.0403807536460286,1.0403807536460286
1.0391529883304897,1.0391529883304897,1.0391529883304897,1.0391529883304897,1.0391529883304897,1.0391529883304897,1.0391529883304897,1.0391529883304897,1.0391529883304897,1.0391529883304897
1.0383414428464388,1.0383414428464388,1.0383414428464388,1.0383414428464388,1.0383414428464388,1.0383414428464388,1.0383414428464388,1.0383414428464388,1.0383414428464388,1.0383414428464388
1.0362691616409905,1.0362691616409905,1.0362691616409905,1.0362691616409905,1.0362691616409905,1.0362691616409905,1.0362691616409905,1.0362691616409905,1.0362691616409905,1.0362691616409905
1.0352389390558063,1.0352389390558063,1.0352389390558063,1.0352389390558063,1.0352389390558063,1.0352389390558063,1.0352389390558063,1.0352389390558063,1.0352389390558063,1.0352389390558063
1.0312503116395733,1.0312503116395733,1.0312503116395733,1.0312503116395733,1.0312503116395733,1.0312503116395733,1.0312503116395733,1.0312503116395733,1.0312503116395733,1.0312503116395733
0.9887103510791089,0.9887103510791089,0.9887103510791089,0.9887103510791089,0.9887103510791089,0.9887103510791089,0.9887103510791089,0.9887103510791089,0.9887103510791089,0.9887103510791089
0.9018013636476245,0.9018013636476245,0.9018013636476245,0.9018013636476245,0.9018013636476245,0.9018013636476245,0.9018013636476245,0.9018013636476245,0.9018013636476245,0.9018013636476245
0.845504094584276,0.845504094584276,0.845504094584276,0.845504094584276,0.845504094584276,0.845504094584276,0.845504094584276,0.845504094584276,0.845504094584276,0.845504094584276
0.8366425420319828,0.8366425420319828,0.8366425420319828,0.8366425420319828,0.8366425420319828,0.8366425420319828,0.8366425420319828,0.8366425420319828,0.8366425420319828,0.8366425420319828
0.8296067571239236,0.8296067571239236,0.8296067571239236,0.8296067571239236,0.8296067571239236,0.8296067571239236,0.8296067571239236,0.8296067571239236,0.8296067571239236,0.8296067571239236
0.8276787255934395,0.8276787255934395,0.8276787255934395,0.8276787255934395,0.8276787255934395,0.8276787255934395,0.8276787255934395,0.8276787255934395,0.8276787255934395,0.8276787255934395
0.8236311683603507,0.8236311683603507,0.8236311683603507,0.8236311683603507,0.8236311683603507,0.8236311683603507,0.8236311683603507,0.8236311683603507,0.8236311683603507,0.8236311683603507
0.8236311683603507,0.8236311683603507,0.8236311683603507,0.8236311683603507,0.8236311683603507,0.8236311683603507,0.8236311683603507,0.8236311683603507,0.8236311683603507,0.8236311683603507
0.8190694425375695,0.8190694425375695,0.8190694425375695,0.8190694425375695,0.8190694425375695,0.8190694425375695,0.8190694425375695,0.8190694425375695,0.8190694425375695,0.8190694425375695
0.8087112210029601,0.8087112210029601,0.8087112210029601,0.8087112210029601,0.8087112210029601,0.8087112210029601,0.8087112210029601,0.8087112210029601,0.8087112210029601,0.8087112210029601
0.791549918749976,0.791549918749976,0.791549918749976,0.791549918749976,0.791549918749976,0.791549918749976,0.791549918749976,0.791549918749976,0.791549918749976,0.791549918749976
0.7908528637048027,0.7908528637048027,0.7908528637048027,0.7908528637048027,0.7908528637048027,0.7908528637048027,0.7908528637048027,0.7908528637048027,0.7908528637048027,0.7908528637048027
0.7885176854273235,0.7885176854273235,0.7885176854273235,0.7885176854273235,0.7885176854273235,0.7885176854273235,0.7885176854273235,0.7885176854273235,0.7885176854273235,0.7885176854273235
0.7841580388789515,0.7841580388789515,0.7841580388789515,0.7841580388789515,0.7841580388789515,0.7841580388789515,0.7841580388789515,0.7841580388789515,0.7841580388789515,0.7841580388789515
0.7822526285829966,0.7822526285829966,0.7822526285829966,0.7822526285829966,0.7822526285829966,0.7822526285829966,0.7822526285829966,0.7822526285829966,0.7822526285829966,0.7822526285829966
0.7812650262703168,0.7812650262703168,0.7812650262703168,0.7812650262703168,0.7812650262703168,0.7812650262703168,0.7812650262703168,0.7812650262703168,0.7812650262703168,0.7812650262703168
0.780572676511086,0.780572676511086,0.780572676511086,0.780572676511086,0.780572676511086,0.780572676511086,0.780572676511086,0.780572676511086,0.780572676511086,0.780572676511086
0.7800706996678649,0.7800706996678649,0.7800706996678649,0.7800706996678649,0.7800706996678649,0.7800706996678649,0.7800706996678649,0.7800706996678649,0.7800706996678649,0.7800706996678649
0.77969616873926,0.77969616873926,0.77969616873926,0.77969616873926,0.77969616873926,0.77969616873926,0.77969616873926,0.77969616873926,0.77969616873926,0.77969616873926
0.7783635886629302,0.7783635886629302,0.7783635886629302,0.7783635886629302,0.7783635886629302,0.7783635886629302,0.7783635886629302,0.7783635886629302,0.7783635886629302,0.7783635886629302
0.778144922015344,0.778144922015344,0.778144922015344,0.778144922015344,0.778144922015344,0.778144922015344,0.778144922015344,0.778144922015344,0.778144922015344,0.778144922015344
0.7777391542852492,0.7777391542852492,0.7777391542852492,0.7777391542852492,0.7777391542852492,0.7777391542852492,0.7777391542852492,0.7777391542852492,0.7777391542852492,0.7777391542852492
0.7773137456175313,0.7773137456175313,0.7773137456175313,0.7773137456175313,0.7773137456175313,0.7773137456175313,0.7773137456175313,0.7773137456175313,0.7773137456175313,0.7773137456175313
0.7764316496544499,0.7764316496544499,0.7764316496544499,0.7764316496544499,0.7764316496544499,0.7764316496544499,0.7764316496544499,0.7764316496544499,0.7764316496544499,0.7764316496544499
0.7763120752630576,0.7763120752630576,0.7763120752630576,0.7763120752630576,0.7763120752630576,0.7763120752630576,0.7763120752630576,0.7763120752630576,0.7763120752630576,0.7763120752630576
0.7761643126950722,0.7761643126950722,0.7761643126950722,0.7761643126950722,0.7761643126950722,0.7761643126950722,0.7761643126950722,0.7761643126950722,0.7761643126950722,0.7761643126950722
0.7761272589421808,0.7761272589421808,0.7761272589421808,0.7761272589421808,0.7761272589421808,0.7761272589421808,0.7761272589421808,0.7761272589421808,0.7761272589421808,0.7761272589421808
0.7759614668621742,0.7759614668621742,0.7759614668621742,0.7759614668621742,0.7759614668621742,0.7759614668621742,0.7759614668621742,0.7759614668621742,0.7759614668621742,0.7759614668621742
0.7759023226429815,0.7759023226429815,0.7759023226429815,0.7759023226429815,0.7759023226429815,0.7759023226429815,0.7759023226429815,0.7759023226429815,0.7759023226429815,0.7759023226429815
0.7758190817521584,0.7758190817521584,0.7758190817521584,0.7758190817521584,0.7758190817521584,0.7758190817521584,0.7758190817521584,0.7758190817521584,0.7758190817521584,0.7758190817521584
